Inspection ID,License #,DBA Name,Facility Type,Risk,City,State,Results
2569740,2147679,zizi's cafe,restaurant,risk 1 (high),chicago,il,pass
2569981,2626697,"sunrise breakfast & lunch restaurant, inc.",restaurant,risk 1 (high),chicago,il,fail
2492839,2349124,el gallo mexican food inc.,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2603605,2992751,7-11 33591d,grocery store,risk 2 (medium),chicago,il,not ready
2569997,1144034,silver's seafood restaurant,restaurant,risk 1 (high),chicago,il,fail
2497332,2098253,pizano's pizza & pasta express,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2497219,2031719,gyu-kaku restaurant,restaurant,risk 1 (high),chicago,il,pass
2497390,2601736,don pedro carnitas,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2570085,2840868,hot seafood market inc.,restaurant,risk 1 (high),chicago,il,fail
2570102,2391595,chicago philly stop,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2497391,18378,hansa clipper,liquor,risk 3 (low),chicago,il,fail
2603570,2977248,hudson,grocery store,risk 3 (low),chicago,il,pass
2570272,2671259,china cafe,restaurant,risk 1 (high),chicago,il,fail
2200814,1248608,the medici,restaurant,risk 2 (medium),chicago,il,fail
2497826,2570320,dunkin donuts,restaurant,risk 2 (medium),chicago,il,fail
2497841,2698794,moy lee chinese restaurant,restaurant,risk 1 (high),chicago,il,fail
2603546,2992736,dollop coffee co,restaurant,risk 2 (medium),chicago,il,pass
2201106,2368402,whole foods market,grocery store,risk 1 (high),chicago,il,pass w/ conditions
2201114,2476454,carnivale food truck,mobile food preparer,risk 2 (medium),chicago,il,fail
2603542,2988785,"big daddy express food, inc.",grocery store,risk 2 (medium),chicago,il,pass
2603538,2670235,philz coffee,restaurant,risk 2 (medium),chicago,il,pass
2570593,2886479,chicago by night,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2201209,1121323,hackney's printers' row,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2603533,2120806,luganos pizza,restaurant,risk 1 (high),chicago,il,no entry
2603537,2368737,burger king #1250,restaurant,risk 2 (medium),chicago,il,pass
2497977,2289529,salsita,restaurant,risk 1 (high),chicago,il,pass
2213464,2138133,miso asian kitchen,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2498100,26431,white,school,risk 1 (high),chicago,il,fail
2603519,4075446,organiclife,school,risk 1 (high),chicago,il,pass
2603514,36997,the dime,restaurant,risk 1 (high),chicago,il,no entry
2603512,2712333,14 parish,restaurant,risk 1 (high),chicago,il,pass
2498161,2215828,little leaders of tomorrow,daycare (under 2 years),risk 1 (high),chicago,il,fail
2500357,2483765,the market,grocery store,risk 3 (low),chicago,il,pass w/ conditions
2603508,22871,dirksen elementary school,school,risk 1 (high),chicago,il,fail
2603499,2621661,anelya,restaurant,risk 1 (high),chicago,il,pass
2500462,2483780,tony's fresh market,grocery store,risk 1 (high),chicago,il,fail
2500536,40974,el gran burrito,restaurant,risk 1 (high),chicago,il,fail
2500606,2506646,taqueria la ciudad inc,restaurant,risk 1 (high),chicago,il,pass
2603479,2458000,starbucks coffee #22949,restaurant,risk 2 (medium),chicago,il,pass
2570641,2646463,aramark educational services,charter school,risk 1 (high),chicago,il,fail
2570835,2269981,kids + company chicago,children's services facility,risk 1 (high),chicago,il,fail
2603476,2298931,parachute,restaurant,risk 1 (high),chicago,il,pass
2603478,1891849,prosecco,restaurant,risk 1 (high),chicago,il,fail
2603482,24641,nash elementary,school,risk 1 (high),chicago,il,fail
2571625,1334960,chisme express inc.,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2500738,1981286,bridge junior high school,school,risk 1 (high),chicago,il,fail
2603471,2939518,la  serre/bar la rue,restaurant,risk 1 (high),chicago,il,pass
2603468,2374127,blooming bud  daycare,children's services facility,risk 1 (high),chicago,il,pass
2603475,2984033,playa bowls bucktown,restaurant,risk 2 (medium),chicago,il,pass
2501129,1985572,long tung chinese kitchen,restaurant,risk 1 (high),chicago,il,fail
2501157,2781643,"madison hanan, inc.",grocery store,risk 3 (low),chicago,il,fail
2603455,2437311,"sodexo america,llc",restaurant,risk 2 (medium),chicago,il,out of business
2214102,2575269,"happy cafe of chicago, inc",restaurant,risk 1 (high),chicago,il,fail
2501172,2196970,la villa,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2603454,2446154,urbanbelly wicker park,restaurant,risk 1 (high),chicago,il,pass
2603458,1697822,chop stick express,restaurant,risk 1 (high),chicago,il,pass
2509250,2385153,side car lr,restaurant,risk 1 (high),chicago,il,pass
2509446,53121,tilden achievement acad.(&tilden career comm.hs),school,risk 1 (high),chicago,il,fail
2510593,1887592,cafe touche,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2603417,1938588,comfort suites,restaurant,risk 2 (medium),chicago,il,out of business
2603412,2977974,foxtrot market,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2572339,2398785,harrison street inc.,grocery store,risk 3 (low),chicago,il,fail
2222820,2511268,tabo sushi,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2603399,2609641,"healthy organic kids,inc",catering,risk 1 (high),chicago,il,no entry
2603395,2087734,brindille,restaurant,risk 1 (high),chicago,il,no entry
2603394,2215983,"fantasy island schools for kids, llc",children's services facility,risk 1 (high),chicago,il,pass
2572798,2617034,market creations,restaurant,risk 1 (high),chicago,il,fail
2510886,1768213,panera bread #987,restaurant,risk 1 (high),chicago,il,pass
2510875,1592351,"big rays grill, inc.",restaurant,risk 1 (high),chicago,il,pass
2603388,1578255,best sub,restaurant,risk 2 (medium),chicago,il,pass
2572832,2008148,radio room,restaurant,risk 1 (high),chicago,il,fail
2229249,2626937,jesscafe,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2603385,2698420,dunkin donuts,restaurant,risk 2 (medium),chicago,il,pass
2577067,2060545,diva restaurant,restaurant,risk 1 (high),chicago,il,fail
2603354,2411859,raisu japanese fine dining,restaurant,risk 1 (high),chicago,il,no entry
2603355,2646807,trivoli tavern,restaurant,risk 1 (high),chicago,il,no entry
2603352,2807677,"3 m restaurant, inc.",restaurant,risk 1 (high),chicago,il,pass
2603349,2872393,ptci express,restaurant,risk 1 (high),chicago,il,out of business
2521367,2298369,moretti's,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2521685,2792121,the godfather restaurant,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2229980,3428073,magic johnson bridgescape academy,school,risk 3 (low),chicago,il,fail
2603335,2354978,prodigy child learning center annex,children's services facility,risk 1 (high),chicago,il,pass
2603332,2517786,mariscos la costa,restaurant,risk 1 (high),chicago,il,pass
2577916,2578636,space519,restaurant,risk 1 (high),chicago,il,fail
2522037,2601152,taqueria michoacan,restaurant,risk 1 (high),chicago,il,pass
2603323,2464572,seoul taco,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2522505,2464372,cafe michelle,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2603311,1803237,chalet chicago,restaurant,risk 1 (high),chicago,il,no entry
2603306,29382,black magnet branch,school,risk 1 (high),chicago,il,pass
2578987,37621,subway sandwiches & salads,restaurant,risk 1 (high),chicago,il,pass
2603308,6541,levinsons inc,bakery,risk 1 (high),chicago,il,pass
2578998,2289197,roma's restaurant,restaurant,risk 1 (high),chicago,il,fail
2603285,2992770,subway,restaurant,risk 1 (high),chicago,il,fail
2579711,2912120,chicago pickle,grocery store,risk 1 (high),chicago,il,pass w/ conditions
2232702,2570413,mezban,restaurant,risk 1 (high),chicago,il,fail
2603282,2353822,adam clayton powell academy,school,risk 1 (high),chicago,il,pass
2523308,1270965,avondale music hall,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2523401,2713135,doughboy's chicago,restaurant,risk 1 (high),chicago,il,pass
2603268,24382,roswell mason cpc,school,risk 1 (high),chicago,il,pass
2603488,2327028,tabu tacos,restaurant,risk 1 (high),chicago,il,no entry
2523958,1069788,methodist hospital of chicago,hospital,risk 1 (high),chicago,il,fail
2603376,1804060,tango sur,restaurant,risk 1 (high),chicago,il,no entry
2580596,2802418,rj's mexican grill tacos & burritos,restaurant,risk 1 (high),chicago,il,fail
2524020,3866,uptown pizza & bq,restaurant,risk 1 (high),chicago,il,fail
2580816,2658519,lawrence gas & super mini mart,restaurant,risk 1 (high),chicago,il,fail
2524084,1573847,kuma's corner,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2603243,39774,the nest bar & eatery,restaurant,risk 1 (high),chicago,il,pass
2581084,2917927,twilight lounge,restaurant,risk 2 (medium),chicago,il,pass w/ conditions
2240555,23791,lara,school,risk 1 (high),chicago,il,pass w/ conditions
2603231,2204275,thorek memorial hospital,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2240578,22551,carnegie,school,risk 1 (high),chicago,il,fail
2581225,68226,awami bazaar & zabiha meat,grocery store,risk 2 (medium),chicago,il,pass
2581220,2850191,chick-fil-a at millennium park (il) in-line,restaurant,risk 1 (high),chicago,il,fail
2603223,1869182,potbelly sandwich works,restaurant,risk 1 (high),chicago,il,pass
2582196,1593537,wrigleyville dairy queen,restaurant,risk 2 (medium),chicago,il,pass
2582202,2653224,carniceria guanajuato,grocery store,risk 1 (high),chicago,il,pass
2603201,2437497,las fuentes,restaurant,risk 1 (high),chicago,il,pass
2582529,2652368,halal burger,restaurant,risk 1 (high),chicago,il,pass
2241039,2549077,chartwells,charter school,risk 1 (high),chicago,il,pass w/ conditions
2603190,23311,joseph  gary school,school,risk 1 (high),chicago,il,pass
2241086,1677326,midwest,grocery store,risk 2 (medium),chicago,il,pass w/ conditions
2582739,2900382,soul prime,restaurant,risk 1 (high),chicago,il,pass
2586988,2492460,strings ramen,restaurant,risk 1 (high),chicago,il,pass
2587440,2677654,en hakkore 2.0,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2243443,2216873,"a karrasel nursery school and kindergarten, inc.",children's services facility,risk 1 (high),chicago,il,pass w/ conditions
2603254,2583916,indian clay pot,restaurant,risk 1 (high),chicago,il,out of business
2603166,3708792,legacy charter school,school,risk 1 (high),chicago,il,pass w/ conditions
2587608,1964458,el pollo cris cris#3,restaurant,risk 1 (high),chicago,il,pass
2243531,853,r j grunts,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2603158,2203563,brgrbelly,restaurant,risk 1 (high),chicago,il,pass
2603156,53101,curie metro. (h/s),school,risk 1 (high),chicago,il,pass
2603154,2983315,unico latin fusion contemporary cuisine,restaurant,risk 1 (high),chicago,il,pass
2243640,2506788,new york halal pizza,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2587614,2443184,happy lamb hot pot #1,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2603144,2464560,blvd chicago,restaurant,risk 1 (high),chicago,il,no entry
2603148,2215589,all aboard learning express,children's services facility,risk 1 (high),chicago,il,pass
2587649,2882408,river north bistro,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2603140,2652364,garrett popcorn shops,restaurant,risk 2 (medium),chicago,il,pass
2587884,2457878,subway,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2587990,2732608,slims,restaurant,risk 1 (high),chicago,il,fail
2587992,1273271,church's chicken # 982,restaurant,risk 2 (medium),chicago,il,fail
2603127,1894079,'c' a catering and event company,restaurant,risk 1 (high),chicago,il,no entry
2244137,2542904,tasty chicken & salad food mart,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2603117,1981701,eli whitney elementary school/annex,school,risk 1 (high),chicago,il,pass
2244186,14897,popeyes famous fried chicken,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2588484,2506780,wild blossom ii & south works brewing co.,restaurant,risk 2 (medium),chicago,il,fail
2588577,24941,peterson elementary school,school,risk 1 (high),chicago,il,fail
2588693,2738645,popeye's #863,restaurant,risk 1 (high),chicago,il,fail
2588903,31081,gale community academy,school,risk 1 (high),chicago,il,fail
2588884,2522196,half acre beer company,restaurant,risk 1 (high),chicago,il,fail
2603091,23041,eberhart elementary school,school,risk 1 (high),chicago,il,pass
2589126,2216023,"kidtropolis childcare developmental center, llc",daycare above and under 2 years,risk 1 (high),chicago,il,fail
2589153,2744557,los azares mexican grill llc,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2589326,24166,pizano's pizza & pasta,restaurant,risk 1 (high),chicago,il,fail
2589327,2690203,e ramen,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2589191,29321,beasley,school,risk 1 (high),chicago,il,fail
2252720,2074632,mr. taco's restaurant,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2589572,2398853,subway,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2589638,2930044,living the language,children's services facility,risk 1 (high),chicago,il,fail
2603056,2738650,popeye's #846,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2590182,2432140,hoe toy chop suey,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2589698,1598145,pete's fresh market #5,grocery store,risk 1 (high),chicago,il,pass
2589869,2283318,randolph tavern,restaurant,risk 1 (high),chicago,il,pass
2590191,2065232,noodles & company,restaurant,risk 1 (high),chicago,il,pass
2590185,2457982,romero's burger bull,restaurant,risk 1 (high),chicago,il,pass
2603043,32081,ashburn elementary,school,risk 1 (high),chicago,il,pass
2590500,2900843,allende restaurant,restaurant,risk 1 (high),chicago,il,pass
2590408,2934879,target store t3447,grocery store,risk 2 (medium),chicago,il,fail
2603034,2437491,bien me sabe venezuelan cafe & restaurant,restaurant,risk 1 (high),chicago,il,pass
2590737,2766605,jerk & soul food llc,restaurant,risk 1 (high),chicago,il,fail
2590652,75052,cocula restaurant,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2603026,2225441,dr. pedro albizu campus,school,risk 2 (medium),chicago,il,pass
2603023,2203113,tea gschwender,grocery store,risk 3 (low),chicago,il,pass
2590809,2125103,super sharks fish & chicken,restaurant,risk 1 (high),chicago,il,pass
2590825,2956854,amir market & tobacco,grocery store,risk 3 (low),chicago,il,fail
2603015,24052,lazaro cardenas branch,school,risk 1 (high),chicago,il,pass
2591006,2215973,diana's playpen of little genius's,children's services facility,risk 1 (high),chicago,il,fail
2262071,1970111,7-eleven #33496c,convenience store,risk 2 (medium),chicago,il,fail
2603005,2066699,west ridge elementary,school,risk 1 (high),chicago,il,pass
2603002,66331,erie house,school,risk 1 (high),chicago,il,pass
2591296,2851533,tony's steak & lemonade shrimp max fish & chicken,restaurant,risk 1 (high),chicago,il,pass
2602991,2868384,le'select,restaurant,risk 1 (high),chicago,il,out of business
2269111,1801885,potbelly sandwich works,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2591834,1619464,cuenca's bakery & groceries,bakery,risk 1 (high),chicago,il,pass w/ conditions
2591879,2956745,bayan ko diner,restaurant,risk 1 (high),chicago,il,pass
2602968,2961414,eggsperience in lakeview,restaurant,risk 1 (high),chicago,il,pass
2602972,1123288,vermilion,restaurant,risk 1 (high),chicago,il,pass
2592497,2845700,"medley grill & bbq, llc",restaurant,risk 1 (high),chicago,il,fail
2602961,2004585,burke's public house,restaurant,risk 1 (high),chicago,il,no entry
2592980,2744272,kababish bbq & grill,restaurant,risk 1 (high),chicago,il,fail
2593158,1963536,"little caesar enterprises, inc.",restaurant,risk 2 (medium),chicago,il,pass
2282525,2129025,rinconcito de morelos,restaurant,risk 1 (high),chicago,il,fail
2282514,1693,carniceria jimenez inc,grocery store,risk 1 (high),chicago,il,fail
2593159,2896448,21c museum hotel chicago,banquet,risk 2 (medium),chicago,il,pass
2528255,2641757,crave b2b,shared kitchen,risk 1 (high),chicago,il,fail
2602926,2988917,mariscos el barbas,restaurant,risk 3 (low),chicago,il,pass
2602929,46361,kenwood acad. (h/s),school,risk 1 (high),chicago,il,pass
2593196,2483577,blackwood bbq,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2528387,1224624,reggio's pizza express,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2602915,25141,phillip  rogers elementary school,school,risk 1 (high),chicago,il,pass
2528482,2708488,southshore bbq-jerk,restaurant,risk 1 (high),chicago,il,fail
2528535,2594606,popeye's #831,restaurant,risk 1 (high),chicago,il,pass
2593371,2961978,dodomi sushi rotary,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2528585,9821,furama restaurant inc,restaurant,risk 1 (high),chicago,il,pass
2285698,1139389,european classic,bakery,risk 1 (high),chicago,il,pass w/ conditions
2602889,2863023,falafel kebab,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2602892,3122637,truman middle college high school,school,risk 3 (low),chicago,il,pass
2602894,2830845,miski bakery,bakery,risk 1 (high),chicago,il,pass
2528706,2626982,j & j fish & chicken,restaurant,risk 2 (medium),chicago,il,fail
2528823,2308668,tony's finer foods,grocery store,risk 1 (high),chicago,il,fail
2602878,2983314,the lawn breakfast bar,restaurant,risk 1 (high),chicago,il,not ready
2602884,2240281,ch distillery,restaurant,risk 1 (high),chicago,il,no entry
2286045,1821381,cafe orchid,restaurant,risk 1 (high),chicago,il,fail
2593572,13712,china doll,restaurant,risk 1 (high),chicago,il,fail
2286143,2636260,cabana bar,liquor,risk 3 (low),chicago,il,fail
2528923,2646659,althea by mkc,restaurant,risk 1 (high),chicago,il,fail
2288241,2569284,kai sushi,restaurant,risk 1 (high),chicago,il,fail
2593851,2872740,harbor chicken & seafood market,restaurant,risk 1 (high),chicago,il,pass
2602858,6753,grota restaurant,restaurant,risk 1 (high),chicago,il,no entry
2594219,20184,yakzie's bar & grill,restaurant,risk 1 (high),chicago,il,pass
2288313,2653011,spicy mexican grill,restaurant,risk 1 (high),chicago,il,fail
2602853,2405183,mayfair restaurant,restaurant,risk 1 (high),chicago,il,pass
2602854,2840201,"sushi avenue, inc.",restaurant,risk 1 (high),chicago,il,pass
2594244,2641817,kings soul food gallery,restaurant,risk 1 (high),chicago,il,pass
2602839,2442858,chayhana,restaurant,risk 1 (high),chicago,il,out of business
2594302,48217,renaissance chicago hotel,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2288728,2412107,minghin cuisine rivernorth,restaurant,risk 1 (high),chicago,il,fail
2288746,2470418,1492 cuban fusion inc,restaurant,risk 1 (high),chicago,il,fail
2528995,66103,westside alternative h.s.,school,risk 3 (low),chicago,il,fail
2528996,3833,g & n snack shop,restaurant,risk 1 (high),chicago,il,fail
2529147,2803532,autumn green at wright campus,long term care,risk 1 (high),chicago,il,pass
2602822,24761,onahan elementary school,school,risk 1 (high),chicago,il,pass
2602820,2956638,koval distillery,restaurant,risk 3 (low),chicago,il,pass
2602816,2658095,koval distillery,restaurant,risk 2 (medium),chicago,il,out of business
2289065,2133635,old town pour house,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2531273,2663719,canaan piza inc/sarpino's pizza,restaurant,risk 2 (medium),chicago,il,fail
2531261,2328311,paleteria la original michoacana,paleteria,risk 1 (high),chicago,il,pass w/ conditions
2602810,3676607,acero esmeralda santiago charter school,school,risk 1 (high),chicago,il,pass
2602814,2956635,koval distillery,restaurant,risk 3 (low),chicago,il,pass
2594327,2713619,palmer house hilton,restaurant,risk 1 (high),chicago,il,pass
2531385,2786765,million's crab,restaurant,risk 1 (high),chicago,il,fail
2531359,25411,smyth,school,risk 1 (high),chicago,il,fail
2602803,3846525,intrinsic schools,school,risk 1 (high),chicago,il,pass
2602800,2818123,fresh sushi chicago,restaurant,risk 1 (high),chicago,il,pass
2290323,2549925,the lite,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2594446,2601357,blackstone hotel,restaurant,risk 1 (high),chicago,il,pass
2594476,2813544,jerusalem grill,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2290400,37611,tommy's on higgins,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2602797,2988535,smoothie king,restaurant,risk 2 (medium),chicago,il,not ready
2594543,1573767,the fairmont chicago,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2290659,2551505,double header bar & grill,restaurant,risk 2 (medium),chicago,il,fail
2602781,2796671,deep purpl,restaurant,risk 2 (medium),chicago,il,pass w/ conditions
2602784,2094560,pr italian bistro,restaurant,risk 1 (high),chicago,il,pass
2594621,2967028,amber  agave,restaurant,risk 2 (medium),chicago,il,pass
2594688,2850664,rakkan ramen,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2602774,56159,mullen's bar & grill,restaurant,risk 1 (high),chicago,il,pass
2602873,2663639,jamaica island jerk chicken incorporated,restaurant,risk 1 (high),chicago,il,no entry
2594927,2621841,jojo's milk bar,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2595095,2548954,kameya ramen,restaurant,risk 1 (high),chicago,il,fail
2602768,2551431,"forbis pizza, inc.",restaurant,risk 1 (high),chicago,il,no entry
2595181,2340972,labriola bakery cafe,restaurant,risk 1 (high),chicago,il,pass
2595214,46110,"michael's restaurant, inc.",restaurant,risk 1 (high),chicago,il,pass w/ conditions
2602757,2240624,redhot ranch,restaurant,risk 1 (high),chicago,il,pass
2595249,2483335,warren barr south loop,long term care,risk 1 (high),chicago,il,fail
2291031,2670766,"harris family grill on 83rd, llc",restaurant,risk 2 (medium),chicago,il,fail
2602748,2983229,leana grocery mart,restaurant,risk 3 (low),chicago,il,fail
2291078,2458705,wrigleyville rooftop,restaurant,risk 2 (medium),chicago,il,fail
2602735,25951,daley,school,risk 1 (high),chicago,il,pass
2602739,4025868,hancock high school,school,risk 1 (high),chicago,il,pass
2595415,2967464,prohibition total holistic cafe,restaurant,risk 1 (high),chicago,il,fail
2595561,2653026,7-eleven #38183b,grocery store,risk 2 (medium),chicago,il,pass w/ conditions
2595687,2608178,"the fat shallot, llc",restaurant,risk 1 (high),chicago,il,pass w/ conditions
2595696,2971657,ke food mart,grocery store,risk 3 (low),chicago,il,pass
2291203,2204189,glen elston nursng & rehab center,long term care,risk 1 (high),chicago,il,fail
2595698,1573767,the fairmont chicago,restaurant,risk 1 (high),chicago,il,pass
2602720,2204698,fairmont care center,long term care,risk 1 (high),chicago,il,out of business
2602718,2204698,fairmont care center,long term care,risk 1 (high),chicago,il,pass
2602712,1743503,family dollar  store # 6538,grocery store,risk 3 (low),chicago,il,pass
2291169,1226923,paddy long's,restaurant,risk 2 (medium),chicago,il,pass w/ conditions
2595703,1891876,gaylord india restaurant,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2595776,2781508,benny thai,restaurant,risk 1 (high),chicago,il,pass
2602709,2988783,delipan,bakery,risk 1 (high),chicago,il,pass
2602706,2404777,delipan inc.,bakery,risk 2 (medium),chicago,il,out of business
2602704,2202779,tanta,restaurant,risk 1 (high),chicago,il,no entry
2293472,2308713,"su nueva casa del gallo bravo, inc.",restaurant,risk 1 (high),chicago,il,fail
2602687,37337,my fair lady,banquet,risk 1 (high),chicago,il,no entry
2602695,2622357,"59th fish & chicken, inc.",restaurant,risk 2 (medium),chicago,il,out of business
2602698,2442390,miki's park,restaurant,risk 1 (high),chicago,il,no entry
2602696,2966204,kelli's chicago,restaurant,risk 2 (medium),chicago,il,pass w/ conditions
2600508,2713243,te'amo boba bar,restaurant,risk 2 (medium),chicago,il,fail
2293668,2216033,wee read day care academy,children's services facility,risk 1 (high),chicago,il,fail
2600481,0,mcdonald's,restaurant,risk 2 (medium),chicago,il,fail
2602116,2094560,pr italian bistro,restaurant,risk 1 (high),chicago,il,fail
2602677,2988442,sharks fish & chicken,restaurant,risk 1 (high),chicago,il,fail
2602675,1909273,chen's garden,restaurant,risk 1 (high),chicago,il,out of business
2602676,2977363,chen's garden express,restaurant,risk 1 (high),chicago,il,pass
2602674,1909273,chen's garden,restaurant,risk 1 (high),chicago,il,pass
2602678,2850390,taqueria el bosque,restaurant,risk 1 (high),chicago,il,out of business
2293898,2470443,mariano's #8539,grocery store,risk 1 (high),chicago,il,pass
2602666,2971913,mariano's #8534,grocery store,risk 3 (low),chicago,il,pass
2602632,2536639,noah's ark christian daycare inc,daycare above and under 2 years,risk 1 (high),chicago,il,pass
2294187,1445451,isla pilipina restaurant,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2602652,2943746,the vig west loop,restaurant,risk 1 (high),chicago,il,pass
2602553,2517129,honey berry pancakes & cafe state street,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2602867,2328140,shake shack,restaurant,risk 2 (medium),chicago,il,fail
2603266,29361,ted lenart,school,risk 1 (high),chicago,il,fail
2603234,2912990,thai pastry,restaurant,risk 1 (high),chicago,il,pass
2603510,2496522,hotel emc2,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2603711,2492926,c'est bien thai,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2603777,2583681,stepping stones nursery school inc.,children's services facility,risk 1 (high),chicago,il,pass
2300543,54753,bourbon cafe',restaurant,risk 1 (high),chicago,il,pass w/ conditions
2602626,2846346,the vulgar vegan,shared kitchen user (long term),risk 2 (medium),brookfield,il,pass
2602634,2943744,the vig west loop,restaurant,risk 1 (high),chicago,il,pass
2602630,2988679,protein bar & kitchen,restaurant,risk 3 (low),chicago,il,pass
2603890,2442436,s & a mini mart,grocery store,risk 2 (medium),chicago,il,pass w/ conditions
2604025,2653058,sharks fish & chicken,restaurant,risk 2 (medium),chicago,il,pass w/ conditions
2300721,2511151,juliana restaurant,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2604039,1591726,pete's market #4,grocery store,risk 1 (high),chicago,il,fail
2604171,2989079,the staley,restaurant,risk 1 (high),chicago,il,fail
2602616,25911,yates elementary school,school,risk 1 (high),chicago,il,pass w/ conditions
2602618,2284259,graham cracker's daycare center inc,daycare (2 - 6 years),risk 1 (high),chicago,il,pass
2611749,2906137,jalablueprint3,restaurant,risk 2 (medium),chicago,il,out of business
2611607,2863048,taco maya,restaurant,risk 1 (high),chicago,il,fail
2303339,1677471,joys,restaurant,risk 1 (high),chicago,il,fail
2611698,2368463,the chicago theater works,restaurant,risk 2 (medium),chicago,il,no entry
2611779,1362,montessori of englewood,school,risk 1 (high),chicago,il,fail
2611806,1696182,chicago pit stop bbq,restaurant,risk 1 (high),chicago,il,fail
2303605,2560167,tacotlan,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2303545,1445472,7-eleven,grocery store,risk 2 (medium),chicago,il,pass w/ conditions
2602584,2709545,el bueno taco #2,mobile food preparer,risk 2 (medium),chicago,il,pass
2303804,2350089,good fortune,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2602578,2470284,weathersby wonder world inc,daycare above and under 2 years,risk 1 (high),chicago,il,pass
2602572,2817503,i-57  ribhouse,restaurant,risk 1 (high),chicago,il,no entry
2611878,2943828,western jerk,restaurant,risk 1 (high),chicago,il,pass
2611881,2570328,"leon's chicago's best, inc",restaurant,risk 1 (high),chicago,il,out of business
2611823,2523424,kentucky fried chicken  #5286,restaurant,risk 1 (high),chicago,il,pass
2611841,3676019,u of c woodlawn,school,risk 1 (high),chicago,il,pass
2531913,1489731,viaggio,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2304058,2636662,la fuente restaurant,restaurant,risk 1 (high),chicago,il,fail
2532071,2119864,china wok restuarant,restaurant,risk 1 (high),chicago,il,fail
2602546,2204698,fairmont care center,long term care,risk 1 (high),chicago,il,fail
2602545,4075924,academy for global citizenship charter school,school,risk 1 (high),chicago,il,pass
2304283,2437850,el nuevo taconazo,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2602532,2901758,lycee francais de chicago,private school,risk 1 (high),chicago,il,pass
2602538,2511249,fairgrounds,restaurant,risk 2 (medium),chicago,il,pass
2304404,2683532,ay carbon pollo grill,restaurant,risk 1 (high),chicago,il,fail
2304410,2621867,siam  treasure,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2602528,2215775,"abc preschool, ltd.",children's services facility,risk 1 (high),chicago,il,pass
2602522,2977885,1918 winter street illinois llc,grocery store,risk 3 (low),chicago,il,not ready
2611945,2052709,bronzeville scholastic institute,school,risk 1 (high),chicago,il,pass
